n,game_id,HomeTeam,AwayTeam,HomeScore,AwayScore,Home_xG,Away_xG,Home_shots,Away_shots,Home_corner,Away_corner,Home_PK_Goal,Away_PK_Goal,Home_PK_shots,Away_PK_shots,Home_ToP,TeamA_shotQuality,TeamB_shotQuality,TeamA_efficiency,TeamB_efficiency,TeamA_shotsToGoalsConversion,TeamB_shotsToGoalsConversion,TeamA_qualityOfPossession,TeamB_qualityOfPossession,TeamA_totalGoalsFor,TeamB_totalGoalsFor,TeamA_avgTimePossession,TeamB_avgTimePossession,TeamA_avgxG,TeamB_avgxG,TeamA_avgxGagainst,TeamB_avgxGagainst,TeamA_defEfficiency,TeamB_defEfficiency,TeamA_totalGoalsAgainst,TeamB_totalGoalsAgainst,TeamA_totalShotsAgainst,TeamB_totalShotsAgainst,TeamA_goalDifferential,TeamB_goalDifferential
295,game_2023_295,CHM,LAR,0,1,1.47,1.2,15,11,6,3,0,0,1,0,0.53,0.0,0.405192109985864,0.806760390053371,0.518452627777258,0.0,0.64865755137818,0.384932177530867,0.305302378740333,0.0344827586206896,0.517241379310345,0.67755991285403,0.577342047930282,0.2593837535014,0.456022408963586,0.496336996336996,0.0068681318681318,0.446709634694757,0.0,0.0294117647058823,0.382352941176471,0.642857142857143,0.371428571428571,0.520833333333333,0.5625
296,game_2023_296,LEX,OAK,1,2,2.11,1.25,27,14,11,4,0,0,0,0,0.59,0.294203728647082,0.209834197560421,0.725373218884525,0.426057792980839,0.329672883333663,0.547658091493348,0.809037778033173,0.597764579041982,0.413793103448276,0.551724137931035,0.200435729847494,0.261437908496732,0.503641456582633,0.373109243697479,0.649267399267399,0.0329670329670323,0.386439854389985,0.0088485367998727,0.147058823529412,0.294117647058824,0.95,0.407142857142857,0.666666666666667,0.645833333333333
297,game_2023_297,TOL,DOV,1,2,0.49,1.08,10,16,6,2,0,0,0,0,0.63,0.124204228897042,0.297557210782622,0.373346352947471,0.550210590676536,0.514045213920212,0.501869450945742,0.45560323715552,1.0,0.517241379310345,0.793103448275862,0.553376906318083,0.13507625272331,0.309803921568627,0.782072829131654,0.443223443223443,0.0,0.288363210743547,0.328796683137871,0.352941176470588,0.588235294117647,0.75,0.0,0.583333333333333,0.583333333333333
298,game_2023_298,ALB,WIC,2,3,2.61,2.09,12,17,7,4,0,0,0,0,0.43,0.39200440805192,0.0665497054933212,0.519355407497304,0.718898632367245,0.633844957065494,0.123380488508384,0.464060606079411,0.122191472985314,0.551724137931035,0.103448275862069,0.357298474945534,0.954248366013071,0.36638655462185,0.220728291316526,0.512820512820513,1.0,0.395080968334526,1.0,0.794117647058824,0.705882352941177,0.728571428571429,0.75,0.291666666666667,0.0833333333333333
299,game_2023_299,SFS,LRO,1,2,2.17,0.72,18,10,8,7,0,0,0,0,0.49,0.497373005375335,0.712425083514106,0.517567523755997,0.737740776520077,0.745935433683392,0.704442482155434,0.0096411649249535,0.148860795196459,0.689655172413793,0.689655172413793,0.965141612200435,1.0,0.743417366946779,0.970868347338936,0.305860805860806,0.254120879120879,0.289391349271685,0.195066855804243,0.441176470588235,0.0294117647058823,0.528571428571429,0.557142857142857,0.625,0.916666666666667
300,game_2023_300,FOR,SPR,1,0,2.15,0.14,21,13,7,3,0,0,1,0,0.77,1.0,0.0208471564316035,1.0,0.0,0.691560655382254,0.950464160499166,0.060199644137893,0.632968549464841,0.517241379310345,0.862068965517241,0.910675381263615,0.0392156862745094,0.824089635854342,0.0106442577030812,0.72985347985348,0.417124542124541,0.443854489062318,0.318344676303503,0.676470588235294,0.735294117647059,1.0,0.671428571428571,0.354166666666667,0.520833333333333
301,game_2023_301,FAR,REN,2,1,1.92,0.63,13,7,6,1,0,0,0,0,0.48,0.796547148511553,0.224962223665508,0.55960761757585,0.60617608110139,1.0,0.372213484856172,0.400218581745265,0.341062682414029,1.0,0.413793103448276,0.660130718954248,0.734204793028321,1.0,0.487394957983194,0.0810439560439559,0.198717948717948,0.106827842274156,0.137048030571805,0.176470588235294,0.205882352941176,0.371428571428571,0.535714285714286,1.0,0.625
302,game_2023_302,MAN,LRO,3,1,1.87,1.32,18,10,3,6,0,0,0,2,0.53,0.313397143954351,0.712425083514106,0.689686592918579,0.737740776520077,0.379593703627665,0.704442482155434,0.42837148390396,0.148860795196459,0.379310344827586,0.689655172413793,0.503267973856209,1.0,0.415126050420168,0.970868347338936,0.237179487179488,0.254120879120879,0.18370676960206,0.195066855804243,0.382352941176471,0.0294117647058823,0.542857142857143,0.557142857142857,0.479166666666667,0.916666666666667
303,game_2023_303,TAC,FOR,1,2,1.67,0.63,17,17,5,6,0,0,0,0,0.42,0.0531921335542789,1.0,0.358690191147554,1.0,0.449783007144655,0.691560655382254,0.345131313424925,0.060199644137893,0.379310344827586,0.517241379310345,0.516339869281046,0.910675381263615,0.0577030812324929,0.824089635854342,0.724816849816851,0.72985347985348,0.489138676077906,0.443854489062318,0.852941176470588,0.676470588235294,0.935714285714286,1.0,0.145833333333333,0.354166666666667
304,game_2023_304,PRO,LEX,1,1,1.07,0.99,12,15,5,6,0,0,1,0,0.54,0.142585531070856,0.294203728647082,0.131423538405976,0.725373218884525,0.883786867224716,0.329672883333663,0.458309759699621,0.809037778033173,0.896551724137931,0.413793103448276,0.335511982570806,0.200435729847494,0.332773109243698,0.503641456582633,0.440934065934066,0.649267399267399,0.218873791712534,0.386439854389985,0.205882352941176,0.147058823529412,0.835714285714286,0.95,0.916666666666667,0.666666666666667
305,game_2023_305,DOV,TUC,1,3,1.84,1.04,17,11,1,5,0,2,1,2,0.5,0.297557210782622,0.330244762022986,0.550210590676536,0.585087427873677,0.501869450945742,0.498261064597546,1.0,0.358889114595143,0.793103448275862,0.344827586206897,0.13507625272331,0.440087145969498,0.782072829131654,0.290196078431373,0.0,0.566849816849817,0.328796683137871,0.559226708083404,0.588235294117647,1.0,0.0,0.621428571428571,0.583333333333333,0.0208333333333333
306,game_2023_306,SAS,SFS,1,1,1.55,0.64,12,9,4,3,0,0,0,1,0.38,0.121748313236144,0.497373005375335,0.436144021577213,0.517567523755997,0.439138528678609,0.745935433683392,0.546453040500561,0.0096411649249535,0.551724137931035,0.689655172413793,0.494553376906319,0.965141612200435,0.473949579831933,0.743417366946779,0.133699633699634,0.305860805860806,0.0427675398948521,0.289391349271685,0.235294117647059,0.441176470588235,0.542857142857143,0.528571428571429,0.6875,0.625
307,game_2023_307,JAC,AUG,2,1,2.21,1.1,16,8,8,0,0,0,0,1,0.53,0.523648959926068,0.389669429205849,0.714363072881088,0.446569169145241,0.553497616834444,0.719933163806639,0.251752609759691,0.247747526967967,0.655172413793103,0.793103448275862,0.882352941176469,0.928104575163398,0.761344537815127,0.801120448179272,0.150641025641026,0.271978021978022,0.232189840519893,0.733429606556675,0.0,0.205882352941176,0.342857142857143,0.0357142857142857,0.916666666666667,0.854166666666667
308,game_2023_308,BAK,ALB,3,3,1.53,1.18,11,13,5,2,0,0,0,0,0.48,0.23840648707891,0.39200440805192,0.745151014337419,0.519355407497304,0.261356334719516,0.633844957065494,0.749181667147452,0.464060606079411,0.275862068965517,0.551724137931035,0.217864923747277,0.357298474945534,0.345098039215687,0.36638655462185,0.399267399267399,0.512820512820513,0.145908953432375,0.395080968334526,0.323529411764706,0.794117647058824,0.864285714285714,0.728571428571429,0.458333333333333,0.291666666666667
309,game_2023_309,WIC,BOI,3,3,1.54,1.18,17,19,12,7,0,0,2,0,0.62,0.0665497054933212,0.383718314944547,0.718898632367245,0.831697135513398,0.123380488508384,0.320423927403879,0.122191472985314,0.694304221825842,0.103448275862069,0.448275862068966,0.954248366013071,0.366013071895425,0.220728291316526,0.814005602240896,1.0,0.155677655677656,1.0,0.050581028680159,0.705882352941177,0.352941176470588,0.75,0.571428571428571,0.0833333333333333,0.541666666666667
310,game_2023_310,LAR,MOB,1,1,1.49,0.51,14,11,8,3,0,0,0,0,0.53,0.405192109985864,0.283240732138344,0.518452627777258,0.780875366691122,0.64865755137818,0.272733512626436,0.305302378740333,0.0,0.517241379310345,0.0,0.577342047930282,0.607843137254901,0.456022408963586,0.100280112044819,0.0068681318681318,0.681318681318681,0.0,0.599035652355132,0.382352941176471,0.352941176470588,0.371428571428571,0.742857142857143,0.5625,0.270833333333333
311,game_2023_311,OAK,EUG,3,0,2.12,0.22,13,2,2,1,0,0,0,0,0.5,0.209834197560421,0.0736094343804694,0.426057792980839,0.44220648876546,0.547658091493348,0.379832657733635,0.597764579041982,0.748325755349758,0.551724137931035,0.275862068965517,0.261437908496732,0.0,0.373109243697479,0.0,0.0329670329670323,0.661630036630037,0.0088485367998727,0.685182420080427,0.294117647058824,0.441176470588235,0.407142857142857,0.621428571428571,0.645833333333333,0.375
312,game_2023_312,SJU,TOL,2,3,1.41,1.43,10,17,6,6,0,0,0,0,0.56,0.249700841341583,0.124204228897042,0.905336841357923,0.373346352947471,0.148691448574762,0.514045213920212,0.380988633170811,0.45560323715552,0.0,0.517241379310345,0.285403050108932,0.553376906318083,0.174229691876751,0.309803921568627,0.643315018315019,0.443223443223443,0.908708681025879,0.288363210743547,0.735294117647059,0.352941176470588,0.378571428571429,0.75,0.0,0.583333333333333
313,game_2023_313,SPR,ANC,3,2,1.6,0.67,19,7,8,3,1,0,1,0,0.49,0.0208471564316035,0.469224306597343,0.0,0.736454473708852,0.950464160499166,0.481491009656465,0.632968549464841,0.7266495916312,0.862068965517241,0.724137931034483,0.0392156862745094,0.400871459694989,0.0106442577030812,0.92717086834734,0.417124542124541,0.167582417582417,0.318344676303503,0.384319798628673,0.735294117647059,0.088235294117647,0.671428571428571,0.207142857142857,0.520833333333333,0.895833333333333
314,game_2023_314,REN,SAS,2,0,1.78,0.72,19,14,6,6,0,0,0,1,0.54,0.224962223665508,0.121748313236144,0.60617608110139,0.436144021577213,0.372213484856172,0.439138528678609,0.341062682414029,0.546453040500561,0.413793103448276,0.551724137931035,0.734204793028321,0.494553376906319,0.487394957983194,0.473949579831933,0.198717948717948,0.133699633699634,0.137048030571805,0.0427675398948521,0.205882352941176,0.235294117647059,0.535714285714286,0.542857142857143,0.625,0.6875
315,game_2023_315,DES,SJU,1,1,1.36,0.35,7,4,16,4,0,0,0,0,0.55,0.279935230979336,0.249700841341583,0.29816381400806,0.905336841357923,0.796126484273434,0.148691448574762,0.0705744767440761,0.380988633170811,0.586206896551724,0.0,0.758169934640522,0.285403050108932,0.150140056022409,0.174229691876751,0.183150183150183,0.643315018315019,0.253880983182406,0.908708681025879,0.352941176470588,0.735294117647059,0.371428571428571,0.378571428571429,0.625,0.0
316,game_2023_316,WIC,PRO,0,4,0.89,2.38,20,18,0,5,0,0,1,0,0.62,0.0665497054933212,0.142585531070856,0.718898632367245,0.131423538405976,0.123380488508384,0.883786867224716,0.122191472985314,0.458309759699621,0.103448275862069,0.896551724137931,0.954248366013071,0.335511982570806,0.220728291316526,0.332773109243698,1.0,0.440934065934066,1.0,0.218873791712534,0.705882352941177,0.205882352941176,0.75,0.835714285714286,0.0833333333333333,0.916666666666667
317,game_2023_317,CHM,JAC,0,0,0.36,0.63,18,14,2,2,0,0,0,0,0.44,0.0,0.523648959926068,0.806760390053371,0.714363072881088,0.0,0.553497616834444,0.384932177530867,0.251752609759691,0.0344827586206896,0.655172413793103,0.67755991285403,0.882352941176469,0.2593837535014,0.761344537815127,0.496336996336996,0.150641025641026,0.446709634694757,0.232189840519893,0.0294117647058823,0.0,0.642857142857143,0.342857142857143,0.520833333333333,0.916666666666667
318,game_2023_318,ALB,OAK,0,1,0.81,1.14,3,13,6,2,0,0,0,0,0.53,0.39200440805192,0.209834197560421,0.519355407497304,0.426057792980839,0.633844957065494,0.547658091493348,0.464060606079411,0.597764579041982,0.551724137931035,0.551724137931035,0.357298474945534,0.261437908496732,0.36638655462185,0.373109243697479,0.512820512820513,0.0329670329670323,0.395080968334526,0.0088485367998727,0.794117647058824,0.294117647058824,0.728571428571429,0.407142857142857,0.291666666666667,0.645833333333333
319,game_2023_319,EUG,TUC,2,0,1.34,0.78,13,6,2,4,0,0,0,0,0.45,0.0736094343804694,0.330244762022986,0.44220648876546,0.585087427873677,0.379832657733635,0.498261064597546,0.748325755349758,0.358889114595143,0.275862068965517,0.344827586206897,0.0,0.440087145969498,0.0,0.290196078431373,0.661630036630037,0.566849816849817,0.685182420080427,0.559226708083404,0.441176470588235,1.0,0.621428571428571,0.621428571428571,0.375,0.0208333333333333
320,game_2023_320,DES,MAN,2,1,0.6,0.52,11,6,7,2,0,0,0,0,0.6,0.279935230979336,0.313397143954351,0.29816381400806,0.689686592918579,0.796126484273434,0.379593703627665,0.0705744767440761,0.42837148390396,0.586206896551724,0.379310344827586,0.758169934640522,0.503267973856209,0.150140056022409,0.415126050420168,0.183150183150183,0.237179487179488,0.253880983182406,0.18370676960206,0.352941176470588,0.382352941176471,0.371428571428571,0.542857142857143,0.625,0.479166666666667
321,game_2023_321,ALB,SAS,2,0,0.78,0.9,9,14,3,4,0,0,2,0,0.46,0.39200440805192,0.121748313236144,0.519355407497304,0.436144021577213,0.633844957065494,0.439138528678609,0.464060606079411,0.546453040500561,0.551724137931035,0.551724137931035,0.357298474945534,0.494553376906319,0.36638655462185,0.473949579831933,0.512820512820513,0.133699633699634,0.395080968334526,0.0427675398948521,0.794117647058824,0.235294117647059,0.728571428571429,0.542857142857143,0.291666666666667,0.6875
322,game_2023_322,TAC,SFS,0,2,1.35,0.91,14,9,6,4,0,0,0,0,0.37,0.0531921335542789,0.497373005375335,0.358690191147554,0.517567523755997,0.449783007144655,0.745935433683392,0.345131313424925,0.0096411649249535,0.379310344827586,0.689655172413793,0.516339869281046,0.965141612200435,0.0577030812324929,0.743417366946779,0.724816849816851,0.305860805860806,0.489138676077906,0.289391349271685,0.852941176470588,0.441176470588235,0.935714285714286,0.528571428571429,0.145833333333333,0.625
323,game_2023_323,BOI,FAR,0,3,1.53,1.87,10,11,7,4,0,0,0,0,0.57,0.383718314944547,0.796547148511553,0.831697135513398,0.55960761757585,0.320423927403879,1.0,0.694304221825842,0.400218581745265,0.448275862068966,1.0,0.366013071895425,0.660130718954248,0.814005602240896,1.0,0.155677655677656,0.0810439560439559,0.050581028680159,0.106827842274156,0.352941176470588,0.176470588235294,0.571428571428571,0.371428571428571,0.541666666666667,1.0
324,game_2023_324,JAC,PRO,2,3,2.61,1.07,19,9,1,2,0,0,0,0,0.51,0.523648959926068,0.142585531070856,0.714363072881088,0.131423538405976,0.553497616834444,0.883786867224716,0.251752609759691,0.458309759699621,0.655172413793103,0.896551724137931,0.882352941176469,0.335511982570806,0.761344537815127,0.332773109243698,0.150641025641026,0.440934065934066,0.232189840519893,0.218873791712534,0.0,0.205882352941176,0.342857142857143,0.835714285714286,0.916666666666667,0.916666666666667
325,game_2023_325,ANC,BAK,1,0,2.32,0.12,15,5,8,6,0,0,0,0,0.55,0.469224306597343,0.23840648707891,0.736454473708852,0.745151014337419,0.481491009656465,0.261356334719516,0.7266495916312,0.749181667147452,0.724137931034483,0.275862068965517,0.400871459694989,0.217864923747277,0.92717086834734,0.345098039215687,0.167582417582417,0.399267399267399,0.384319798628673,0.145908953432375,0.088235294117647,0.323529411764706,0.207142857142857,0.864285714285714,0.895833333333333,0.458333333333333
326,game_2023_326,TOL,LAR,3,2,2.09,1.51,11,12,11,8,0,0,0,0,0.53,0.124204228897042,0.405192109985864,0.373346352947471,0.518452627777258,0.514045213920212,0.64865755137818,0.45560323715552,0.305302378740333,0.517241379310345,0.517241379310345,0.553376906318083,0.577342047930282,0.309803921568627,0.456022408963586,0.443223443223443,0.0068681318681318,0.288363210743547,0.0,0.352941176470588,0.382352941176471,0.75,0.371428571428571,0.583333333333333,0.5625
327,game_2023_327,CHM,AUG,0,1,1.28,1.3,14,9,8,5,0,0,0,0,0.43,0.0,0.389669429205849,0.806760390053371,0.446569169145241,0.0,0.719933163806639,0.384932177530867,0.247747526967967,0.0344827586206896,0.793103448275862,0.67755991285403,0.928104575163398,0.2593837535014,0.801120448179272,0.496336996336996,0.271978021978022,0.446709634694757,0.733429606556675,0.0294117647058823,0.205882352941176,0.642857142857143,0.0357142857142857,0.520833333333333,0.854166666666667
328,game_2023_328,LEX,DOV,2,0,0.95,0.97,8,18,3,7,0,0,0,0,0.49,0.294203728647082,0.297557210782622,0.725373218884525,0.550210590676536,0.329672883333663,0.501869450945742,0.809037778033173,1.0,0.413793103448276,0.793103448275862,0.200435729847494,0.13507625272331,0.503641456582633,0.782072829131654,0.649267399267399,0.0,0.386439854389985,0.328796683137871,0.147058823529412,0.588235294117647,0.95,0.0,0.666666666666667,0.583333333333333
329,game_2023_329,SJU,SPR,2,3,0.63,2.02,6,18,6,5,1,0,2,0,0.53,0.249700841341583,0.0208471564316035,0.905336841357923,0.0,0.148691448574762,0.950464160499166,0.380988633170811,0.632968549464841,0.0,0.862068965517241,0.285403050108932,0.0392156862745094,0.174229691876751,0.0106442577030812,0.643315018315019,0.417124542124541,0.908708681025879,0.318344676303503,0.735294117647059,0.735294117647059,0.378571428571429,0.671428571428571,0.0,0.520833333333333
330,game_2023_330,LRO,REN,2,2,2.41,0.81,13,14,8,6,0,0,0,0,0.49,0.712425083514106,0.224962223665508,0.737740776520077,0.60617608110139,0.704442482155434,0.372213484856172,0.148860795196459,0.341062682414029,0.689655172413793,0.413793103448276,1.0,0.734204793028321,0.970868347338936,0.487394957983194,0.254120879120879,0.198717948717948,0.195066855804243,0.137048030571805,0.0294117647058823,0.205882352941176,0.557142857142857,0.535714285714286,0.916666666666667,0.625
331,game_2023_331,FOR,WIC,3,0,3.04,1.06,20,17,6,9,0,0,0,0,0.44,1.0,0.0665497054933212,1.0,0.718898632367245,0.691560655382254,0.123380488508384,0.060199644137893,0.122191472985314,0.517241379310345,0.103448275862069,0.910675381263615,0.954248366013071,0.824089635854342,0.220728291316526,0.72985347985348,1.0,0.443854489062318,1.0,0.676470588235294,0.705882352941177,1.0,0.75,0.354166666666667,0.0833333333333333
332,game_2023_332,OAK,MOB,2,3,2.62,0.42,23,7,7,5,0,0,1,0,0.5,0.209834197560421,0.283240732138344,0.426057792980839,0.780875366691122,0.547658091493348,0.272733512626436,0.597764579041982,0.0,0.551724137931035,0.0,0.261437908496732,0.607843137254901,0.373109243697479,0.100280112044819,0.0329670329670323,0.681318681318681,0.0088485367998727,0.599035652355132,0.294117647058824,0.352941176470588,0.407142857142857,0.742857142857143,0.645833333333333,0.270833333333333
333,game_2023_333,LEX,LRO,3,2,2.36,1.8,22,5,9,5,0,0,0,0,0.4,0.294203728647082,0.712425083514106,0.725373218884525,0.737740776520077,0.329672883333663,0.704442482155434,0.809037778033173,0.148860795196459,0.413793103448276,0.689655172413793,0.200435729847494,1.0,0.503641456582633,0.970868347338936,0.649267399267399,0.254120879120879,0.386439854389985,0.195066855804243,0.147058823529412,0.0294117647058823,0.95,0.557142857142857,0.666666666666667,0.916666666666667
334,game_2023_334,DOV,MAN,1,2,1.99,0.4,15,6,7,1,0,0,0,0,0.44,0.297557210782622,0.313397143954351,0.550210590676536,0.689686592918579,0.501869450945742,0.379593703627665,1.0,0.42837148390396,0.793103448275862,0.379310344827586,0.13507625272331,0.503267973856209,0.782072829131654,0.415126050420168,0.0,0.237179487179488,0.328796683137871,0.18370676960206,0.588235294117647,0.382352941176471,0.0,0.542857142857143,0.583333333333333,0.479166666666667
